dataset	condition	profile	mux	connection_scale	run_id	validation_status	relative_path
mist_formal_v1	perturbed_fullpath	background	off	8	mist_background_mux_off_k_8_20260724T113553Z_07_498f	PASS	perturbed_fullpath/background/mux_off/sessions_8/batches/mist_background_mux_off_k_8_20260724T113553Z_07_498f/mist_background_mux_off_k_8_20260724T113553Z_07_498f/session.json
mist_formal_v1	perturbed_fullpath	background	off	8	mist_background_mux_off_k_8_20260724T113851Z_08_6cb3	PASS	perturbed_fullpath/background/mux_off/sessions_8/batches/mist_background_mux_off_k_8_20260724T113851Z_08_6cb3/mist_background_mux_off_k_8_20260724T113851Z_08_6cb3/session.json
mist_formal_v1	perturbed_fullpath	background	off	8	mist_background_mux_off_k_8_20260724T114122Z_09_3bcb	PASS	perturbed_fullpath/background/mux_off/sessions_8/batches/mist_background_mux_off_k_8_20260724T114122Z_09_3bcb/mist_background_mux_off_k_8_20260724T114122Z_09_3bcb/session.json
mist_formal_v1	perturbed_fullpath	background	off	8	mist_background_mux_off_k_8_20260724T114416Z_10_2449	PASS	perturbed_fullpath/background/mux_off/sessions_8/batches/mist_background_mux_off_k_8_20260724T114416Z_10_2449/mist_background_mux_off_k_8_20260724T114416Z_10_2449/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	2	2	mist_simultaneous_mux_2_k_2_20260723T133453Z_1_79c7	PASS	perturbed_fullpath/simultaneous/mux_2/sessions_2/batches/mist_simultaneous_mux_2_k_2_20260723T133453Z_1_79c7/mist_simultaneous_mux_2_k_2_20260723T133453Z_1_79c7/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	2	2	mist_simultaneous_mux_2_k_2_20260724T063632Z_1_0831	PASS	perturbed_fullpath/simultaneous/mux_2/sessions_2/batches/mist_simultaneous_mux_2_k_2_20260724T063632Z_1_0831/mist_simultaneous_mux_2_k_2_20260724T063632Z_1_0831/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	2	2	mist_simultaneous_mux_2_k_2_20260724T063741Z_2_635a	PASS	perturbed_fullpath/simultaneous/mux_2/sessions_2/batches/mist_simultaneous_mux_2_k_2_20260724T063741Z_2_635a/mist_simultaneous_mux_2_k_2_20260724T063741Z_2_635a/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	2	2	mist_simultaneous_mux_2_k_2_20260724T063844Z_3_7db1	PASS	perturbed_fullpath/simultaneous/mux_2/sessions_2/batches/mist_simultaneous_mux_2_k_2_20260724T063844Z_3_7db1/mist_simultaneous_mux_2_k_2_20260724T063844Z_3_7db1/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	2	2	mist_simultaneous_mux_2_k_2_20260724T063940Z_4_4bf6	PASS	perturbed_fullpath/simultaneous/mux_2/sessions_2/batches/mist_simultaneous_mux_2_k_2_20260724T063940Z_4_4bf6/mist_simultaneous_mux_2_k_2_20260724T063940Z_4_4bf6/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	2	2	mist_simultaneous_mux_2_k_2_20260724T064042Z_5_32c5	PASS	perturbed_fullpath/simultaneous/mux_2/sessions_2/batches/mist_simultaneous_mux_2_k_2_20260724T064042Z_5_32c5/mist_simultaneous_mux_2_k_2_20260724T064042Z_5_32c5/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	2	2	mist_simultaneous_mux_2_k_2_20260724T064148Z_6_3521	PASS	perturbed_fullpath/simultaneous/mux_2/sessions_2/batches/mist_simultaneous_mux_2_k_2_20260724T064148Z_6_3521/mist_simultaneous_mux_2_k_2_20260724T064148Z_6_3521/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	2	2	mist_simultaneous_mux_2_k_2_20260724T064255Z_7_3475	PASS	perturbed_fullpath/simultaneous/mux_2/sessions_2/batches/mist_simultaneous_mux_2_k_2_20260724T064255Z_7_3475/mist_simultaneous_mux_2_k_2_20260724T064255Z_7_3475/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	2	2	mist_simultaneous_mux_2_k_2_20260724T064351Z_8_0537	PASS	perturbed_fullpath/simultaneous/mux_2/sessions_2/batches/mist_simultaneous_mux_2_k_2_20260724T064351Z_8_0537/mist_simultaneous_mux_2_k_2_20260724T064351Z_8_0537/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	2	2	mist_simultaneous_mux_2_k_2_20260724T064449Z_9_3b63	PASS	perturbed_fullpath/simultaneous/mux_2/sessions_2/batches/mist_simultaneous_mux_2_k_2_20260724T064449Z_9_3b63/mist_simultaneous_mux_2_k_2_20260724T064449Z_9_3b63/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	4	4	mist_simultaneous_mux_4_k_4_20260724T074211Z_01_3781	PASS	perturbed_fullpath/simultaneous/mux_4/sessions_4/batches/mist_simultaneous_mux_4_k_4_20260724T074211Z_01_3781/mist_simultaneous_mux_4_k_4_20260724T074211Z_01_3781/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	4	4	mist_simultaneous_mux_4_k_4_20260724T074424Z_02_0d03	PASS	perturbed_fullpath/simultaneous/mux_4/sessions_4/batches/mist_simultaneous_mux_4_k_4_20260724T074424Z_02_0d03/mist_simultaneous_mux_4_k_4_20260724T074424Z_02_0d03/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	4	4	mist_simultaneous_mux_4_k_4_20260724T074624Z_03_27e8	PASS	perturbed_fullpath/simultaneous/mux_4/sessions_4/batches/mist_simultaneous_mux_4_k_4_20260724T074624Z_03_27e8/mist_simultaneous_mux_4_k_4_20260724T074624Z_03_27e8/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	4	4	mist_simultaneous_mux_4_k_4_20260724T074812Z_04_7355	PASS	perturbed_fullpath/simultaneous/mux_4/sessions_4/batches/mist_simultaneous_mux_4_k_4_20260724T074812Z_04_7355/mist_simultaneous_mux_4_k_4_20260724T074812Z_04_7355/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	4	4	mist_simultaneous_mux_4_k_4_20260724T074958Z_05_3558	PASS	perturbed_fullpath/simultaneous/mux_4/sessions_4/batches/mist_simultaneous_mux_4_k_4_20260724T074958Z_05_3558/mist_simultaneous_mux_4_k_4_20260724T074958Z_05_3558/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	4	4	mist_simultaneous_mux_4_k_4_20260724T075155Z_06_7e91	PASS	perturbed_fullpath/simultaneous/mux_4/sessions_4/batches/mist_simultaneous_mux_4_k_4_20260724T075155Z_06_7e91/mist_simultaneous_mux_4_k_4_20260724T075155Z_06_7e91/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	4	4	mist_simultaneous_mux_4_k_4_20260724T075340Z_07_6c4b	PASS	perturbed_fullpath/simultaneous/mux_4/sessions_4/batches/mist_simultaneous_mux_4_k_4_20260724T075340Z_07_6c4b/mist_simultaneous_mux_4_k_4_20260724T075340Z_07_6c4b/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	4	4	mist_simultaneous_mux_4_k_4_20260724T075526Z_08_6676	PASS	perturbed_fullpath/simultaneous/mux_4/sessions_4/batches/mist_simultaneous_mux_4_k_4_20260724T075526Z_08_6676/mist_simultaneous_mux_4_k_4_20260724T075526Z_08_6676/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	4	4	mist_simultaneous_mux_4_k_4_20260724T075708Z_09_7d14	PASS	perturbed_fullpath/simultaneous/mux_4/sessions_4/batches/mist_simultaneous_mux_4_k_4_20260724T075708Z_09_7d14/mist_simultaneous_mux_4_k_4_20260724T075708Z_09_7d14/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	4	4	mist_simultaneous_mux_4_k_4_20260724T075855Z_10_21f6	PASS	perturbed_fullpath/simultaneous/mux_4/sessions_4/batches/mist_simultaneous_mux_4_k_4_20260724T075855Z_10_21f6/mist_simultaneous_mux_4_k_4_20260724T075855Z_10_21f6/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	8	8	mist_simultaneous_mux_8_k_8_20260724T093839Z_01_66b4	PASS	perturbed_fullpath/simultaneous/mux_8/sessions_8/batches/mist_simultaneous_mux_8_k_8_20260724T093839Z_01_66b4/mist_simultaneous_mux_8_k_8_20260724T093839Z_01_66b4/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	8	8	mist_simultaneous_mux_8_k_8_20260724T094202Z_02_624a	PASS	perturbed_fullpath/simultaneous/mux_8/sessions_8/batches/mist_simultaneous_mux_8_k_8_20260724T094202Z_02_624a/mist_simultaneous_mux_8_k_8_20260724T094202Z_02_624a/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	8	8	mist_simultaneous_mux_8_k_8_20260724T094509Z_03_11db	PASS	perturbed_fullpath/simultaneous/mux_8/sessions_8/batches/mist_simultaneous_mux_8_k_8_20260724T094509Z_03_11db/mist_simultaneous_mux_8_k_8_20260724T094509Z_03_11db/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	8	8	mist_simultaneous_mux_8_k_8_20260724T094826Z_04_6765	PASS	perturbed_fullpath/simultaneous/mux_8/sessions_8/batches/mist_simultaneous_mux_8_k_8_20260724T094826Z_04_6765/mist_simultaneous_mux_8_k_8_20260724T094826Z_04_6765/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	8	8	mist_simultaneous_mux_8_k_8_20260724T095142Z_05_66cb	PASS	perturbed_fullpath/simultaneous/mux_8/sessions_8/batches/mist_simultaneous_mux_8_k_8_20260724T095142Z_05_66cb/mist_simultaneous_mux_8_k_8_20260724T095142Z_05_66cb/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	8	8	mist_simultaneous_mux_8_k_8_20260724T095458Z_06_61d0	PASS	perturbed_fullpath/simultaneous/mux_8/sessions_8/batches/mist_simultaneous_mux_8_k_8_20260724T095458Z_06_61d0/mist_simultaneous_mux_8_k_8_20260724T095458Z_06_61d0/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	8	8	mist_simultaneous_mux_8_k_8_20260724T095831Z_07_0697	PASS	perturbed_fullpath/simultaneous/mux_8/sessions_8/batches/mist_simultaneous_mux_8_k_8_20260724T095831Z_07_0697/mist_simultaneous_mux_8_k_8_20260724T095831Z_07_0697/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	8	8	mist_simultaneous_mux_8_k_8_20260724T100148Z_08_26b3	PASS	perturbed_fullpath/simultaneous/mux_8/sessions_8/batches/mist_simultaneous_mux_8_k_8_20260724T100148Z_08_26b3/mist_simultaneous_mux_8_k_8_20260724T100148Z_08_26b3/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	8	8	mist_simultaneous_mux_8_k_8_20260724T100510Z_09_49d6	PASS	perturbed_fullpath/simultaneous/mux_8/sessions_8/batches/mist_simultaneous_mux_8_k_8_20260724T100510Z_09_49d6/mist_simultaneous_mux_8_k_8_20260724T100510Z_09_49d6/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	8	8	mist_simultaneous_mux_8_k_8_20260724T100819Z_10_3d3b	PASS	perturbed_fullpath/simultaneous/mux_8/sessions_8/batches/mist_simultaneous_mux_8_k_8_20260724T100819Z_10_3d3b/mist_simultaneous_mux_8_k_8_20260724T100819Z_10_3d3b/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	2	mist_simultaneous_mux_off_k_2_20260723T133339Z_1_577f	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_2/batches/mist_simultaneous_mux_off_k_2_20260723T133339Z_1_577f/mist_simultaneous_mux_off_k_2_20260723T133339Z_1_577f/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	2	mist_simultaneous_mux_off_k_2_20260724T062730Z_1_721d	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_2/batches/mist_simultaneous_mux_off_k_2_20260724T062730Z_1_721d/mist_simultaneous_mux_off_k_2_20260724T062730Z_1_721d/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	2	mist_simultaneous_mux_off_k_2_20260724T062833Z_2_6a87	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_2/batches/mist_simultaneous_mux_off_k_2_20260724T062833Z_2_6a87/mist_simultaneous_mux_off_k_2_20260724T062833Z_2_6a87/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	2	mist_simultaneous_mux_off_k_2_20260724T062931Z_3_19f7	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_2/batches/mist_simultaneous_mux_off_k_2_20260724T062931Z_3_19f7/mist_simultaneous_mux_off_k_2_20260724T062931Z_3_19f7/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	2	mist_simultaneous_mux_off_k_2_20260724T063030Z_4_3d9d	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_2/batches/mist_simultaneous_mux_off_k_2_20260724T063030Z_4_3d9d/mist_simultaneous_mux_off_k_2_20260724T063030Z_4_3d9d/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	2	mist_simultaneous_mux_off_k_2_20260724T063133Z_5_235c	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_2/batches/mist_simultaneous_mux_off_k_2_20260724T063133Z_5_235c/mist_simultaneous_mux_off_k_2_20260724T063133Z_5_235c/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	2	mist_simultaneous_mux_off_k_2_20260724T063237Z_6_5880	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_2/batches/mist_simultaneous_mux_off_k_2_20260724T063237Z_6_5880/mist_simultaneous_mux_off_k_2_20260724T063237Z_6_5880/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	2	mist_simultaneous_mux_off_k_2_20260724T063335Z_7_6c8a	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_2/batches/mist_simultaneous_mux_off_k_2_20260724T063335Z_7_6c8a/mist_simultaneous_mux_off_k_2_20260724T063335Z_7_6c8a/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	2	mist_simultaneous_mux_off_k_2_20260724T063429Z_8_27dd	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_2/batches/mist_simultaneous_mux_off_k_2_20260724T063429Z_8_27dd/mist_simultaneous_mux_off_k_2_20260724T063429Z_8_27dd/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	2	mist_simultaneous_mux_off_k_2_20260724T063528Z_9_25d7	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_2/batches/mist_simultaneous_mux_off_k_2_20260724T063528Z_9_25d7/mist_simultaneous_mux_off_k_2_20260724T063528Z_9_25d7/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	4	mist_simultaneous_mux_off_k_4_20260724T072604Z_01_6413	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_4/batches/mist_simultaneous_mux_off_k_4_20260724T072604Z_01_6413/mist_simultaneous_mux_off_k_4_20260724T072604Z_01_6413/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	4	mist_simultaneous_mux_off_k_4_20260724T072719Z_02_3c3d	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_4/batches/mist_simultaneous_mux_off_k_4_20260724T072719Z_02_3c3d/mist_simultaneous_mux_off_k_4_20260724T072719Z_02_3c3d/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	4	mist_simultaneous_mux_off_k_4_20260724T072841Z_03_1511	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_4/batches/mist_simultaneous_mux_off_k_4_20260724T072841Z_03_1511/mist_simultaneous_mux_off_k_4_20260724T072841Z_03_1511/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	4	mist_simultaneous_mux_off_k_4_20260724T073055Z_04_3cb3	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_4/batches/mist_simultaneous_mux_off_k_4_20260724T073055Z_04_3cb3/mist_simultaneous_mux_off_k_4_20260724T073055Z_04_3cb3/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	4	mist_simultaneous_mux_off_k_4_20260724T073230Z_05_22c3	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_4/batches/mist_simultaneous_mux_off_k_4_20260724T073230Z_05_22c3/mist_simultaneous_mux_off_k_4_20260724T073230Z_05_22c3/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	4	mist_simultaneous_mux_off_k_4_20260724T073354Z_06_2aa0	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_4/batches/mist_simultaneous_mux_off_k_4_20260724T073354Z_06_2aa0/mist_simultaneous_mux_off_k_4_20260724T073354Z_06_2aa0/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	4	mist_simultaneous_mux_off_k_4_20260724T073535Z_07_0cb4	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_4/batches/mist_simultaneous_mux_off_k_4_20260724T073535Z_07_0cb4/mist_simultaneous_mux_off_k_4_20260724T073535Z_07_0cb4/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	4	mist_simultaneous_mux_off_k_4_20260724T073659Z_08_3d3a	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_4/batches/mist_simultaneous_mux_off_k_4_20260724T073659Z_08_3d3a/mist_simultaneous_mux_off_k_4_20260724T073659Z_08_3d3a/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	4	mist_simultaneous_mux_off_k_4_20260724T073836Z_09_2ebb	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_4/batches/mist_simultaneous_mux_off_k_4_20260724T073836Z_09_2ebb/mist_simultaneous_mux_off_k_4_20260724T073836Z_09_2ebb/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	4	mist_simultaneous_mux_off_k_4_20260724T074015Z_10_1e73	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_4/batches/mist_simultaneous_mux_off_k_4_20260724T074015Z_10_1e73/mist_simultaneous_mux_off_k_4_20260724T074015Z_10_1e73/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	8	mist_simultaneous_mux_off_k_8_20260724T091125Z_01_61a8	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_8/batches/mist_simultaneous_mux_off_k_8_20260724T091125Z_01_61a8/mist_simultaneous_mux_off_k_8_20260724T091125Z_01_61a8/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	8	mist_simultaneous_mux_off_k_8_20260724T091359Z_02_7f3a	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_8/batches/mist_simultaneous_mux_off_k_8_20260724T091359Z_02_7f3a/mist_simultaneous_mux_off_k_8_20260724T091359Z_02_7f3a/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	8	mist_simultaneous_mux_off_k_8_20260724T091636Z_03_4db6	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_8/batches/mist_simultaneous_mux_off_k_8_20260724T091636Z_03_4db6/mist_simultaneous_mux_off_k_8_20260724T091636Z_03_4db6/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	8	mist_simultaneous_mux_off_k_8_20260724T091908Z_04_1d10	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_8/batches/mist_simultaneous_mux_off_k_8_20260724T091908Z_04_1d10/mist_simultaneous_mux_off_k_8_20260724T091908Z_04_1d10/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	8	mist_simultaneous_mux_off_k_8_20260724T092235Z_05_0e90	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_8/batches/mist_simultaneous_mux_off_k_8_20260724T092235Z_05_0e90/mist_simultaneous_mux_off_k_8_20260724T092235Z_05_0e90/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	8	mist_simultaneous_mux_off_k_8_20260724T092505Z_06_7cc1	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_8/batches/mist_simultaneous_mux_off_k_8_20260724T092505Z_06_7cc1/mist_simultaneous_mux_off_k_8_20260724T092505Z_06_7cc1/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	8	mist_simultaneous_mux_off_k_8_20260724T092735Z_07_176c	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_8/batches/mist_simultaneous_mux_off_k_8_20260724T092735Z_07_176c/mist_simultaneous_mux_off_k_8_20260724T092735Z_07_176c/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	8	mist_simultaneous_mux_off_k_8_20260724T092954Z_08_76eb	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_8/batches/mist_simultaneous_mux_off_k_8_20260724T092954Z_08_76eb/mist_simultaneous_mux_off_k_8_20260724T092954Z_08_76eb/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	8	mist_simultaneous_mux_off_k_8_20260724T093232Z_09_51b0	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_8/batches/mist_simultaneous_mux_off_k_8_20260724T093232Z_09_51b0/mist_simultaneous_mux_off_k_8_20260724T093232Z_09_51b0/session.json
mist_formal_v1	perturbed_fullpath	simultaneous	off	8	mist_simultaneous_mux_off_k_8_20260724T093503Z_10_0f6d	PASS	perturbed_fullpath/simultaneous/mux_off/sessions_8/batches/mist_simultaneous_mux_off_k_8_20260724T093503Z_10_0f6d/mist_simultaneous_mux_off_k_8_20260724T093503Z_10_0f6d/session.json
mist_formal_v1	perturbed_fullpath	staggered	2	2	mist_staggered_mux_2_k_2_20260724T065617Z_01_6753	PASS	perturbed_fullpath/staggered/mux_2/sessions_2/batches/mist_staggered_mux_2_k_2_20260724T065617Z_01_6753/mist_staggered_mux_2_k_2_20260724T065617Z_01_6753/session.json
mist_formal_v1	perturbed_fullpath	staggered	2	2	mist_staggered_mux_2_k_2_20260724T065715Z_02_7365	PASS	perturbed_fullpath/staggered/mux_2/sessions_2/batches/mist_staggered_mux_2_k_2_20260724T065715Z_02_7365/mist_staggered_mux_2_k_2_20260724T065715Z_02_7365/session.json
mist_formal_v1	perturbed_fullpath	staggered	2	2	mist_staggered_mux_2_k_2_20260724T065824Z_03_40cb	PASS	perturbed_fullpath/staggered/mux_2/sessions_2/batches/mist_staggered_mux_2_k_2_20260724T065824Z_03_40cb/mist_staggered_mux_2_k_2_20260724T065824Z_03_40cb/session.json
mist_formal_v1	perturbed_fullpath	staggered	2	2	mist_staggered_mux_2_k_2_20260724T065926Z_04_3c53	PASS	perturbed_fullpath/staggered/mux_2/sessions_2/batches/mist_staggered_mux_2_k_2_20260724T065926Z_04_3c53/mist_staggered_mux_2_k_2_20260724T065926Z_04_3c53/session.json
mist_formal_v1	perturbed_fullpath	staggered	2	2	mist_staggered_mux_2_k_2_20260724T070029Z_05_4bdb	PASS	perturbed_fullpath/staggered/mux_2/sessions_2/batches/mist_staggered_mux_2_k_2_20260724T070029Z_05_4bdb/mist_staggered_mux_2_k_2_20260724T070029Z_05_4bdb/session.json
mist_formal_v1	perturbed_fullpath	staggered	2	2	mist_staggered_mux_2_k_2_20260724T070132Z_06_579c	PASS	perturbed_fullpath/staggered/mux_2/sessions_2/batches/mist_staggered_mux_2_k_2_20260724T070132Z_06_579c/mist_staggered_mux_2_k_2_20260724T070132Z_06_579c/session.json
mist_formal_v1	perturbed_fullpath	staggered	2	2	mist_staggered_mux_2_k_2_20260724T070237Z_07_27ba	PASS	perturbed_fullpath/staggered/mux_2/sessions_2/batches/mist_staggered_mux_2_k_2_20260724T070237Z_07_27ba/mist_staggered_mux_2_k_2_20260724T070237Z_07_27ba/session.json
mist_formal_v1	perturbed_fullpath	staggered	2	2	mist_staggered_mux_2_k_2_20260724T070346Z_08_5362	PASS	perturbed_fullpath/staggered/mux_2/sessions_2/batches/mist_staggered_mux_2_k_2_20260724T070346Z_08_5362/mist_staggered_mux_2_k_2_20260724T070346Z_08_5362/session.json
mist_formal_v1	perturbed_fullpath	staggered	2	2	mist_staggered_mux_2_k_2_20260724T070454Z_09_726c	PASS	perturbed_fullpath/staggered/mux_2/sessions_2/batches/mist_staggered_mux_2_k_2_20260724T070454Z_09_726c/mist_staggered_mux_2_k_2_20260724T070454Z_09_726c/session.json
mist_formal_v1	perturbed_fullpath	staggered	2	2	mist_staggered_mux_2_k_2_20260724T070551Z_10_7da8	PASS	perturbed_fullpath/staggered/mux_2/sessions_2/batches/mist_staggered_mux_2_k_2_20260724T070551Z_10_7da8/mist_staggered_mux_2_k_2_20260724T070551Z_10_7da8/session.json
mist_formal_v1	perturbed_fullpath	staggered	4	4	mist_staggered_mux_4_k_4_20260724T081651Z_01_3f7d	PASS	perturbed_fullpath/staggered/mux_4/sessions_4/batches/mist_staggered_mux_4_k_4_20260724T081651Z_01_3f7d/mist_staggered_mux_4_k_4_20260724T081651Z_01_3f7d/session.json
mist_formal_v1	perturbed_fullpath	staggered	4	4	mist_staggered_mux_4_k_4_20260724T081845Z_02_0e21	PASS	perturbed_fullpath/staggered/mux_4/sessions_4/batches/mist_staggered_mux_4_k_4_20260724T081845Z_02_0e21/mist_staggered_mux_4_k_4_20260724T081845Z_02_0e21/session.json
mist_formal_v1	perturbed_fullpath	staggered	4	4	mist_staggered_mux_4_k_4_20260724T082042Z_03_2e92	PASS	perturbed_fullpath/staggered/mux_4/sessions_4/batches/mist_staggered_mux_4_k_4_20260724T082042Z_03_2e92/mist_staggered_mux_4_k_4_20260724T082042Z_03_2e92/session.json
mist_formal_v1	perturbed_fullpath	staggered	4	4	mist_staggered_mux_4_k_4_20260724T082232Z_04_07bb	PASS	perturbed_fullpath/staggered/mux_4/sessions_4/batches/mist_staggered_mux_4_k_4_20260724T082232Z_04_07bb/mist_staggered_mux_4_k_4_20260724T082232Z_04_07bb/session.json
mist_formal_v1	perturbed_fullpath	staggered	4	4	mist_staggered_mux_4_k_4_20260724T082431Z_05_5b94	PASS	perturbed_fullpath/staggered/mux_4/sessions_4/batches/mist_staggered_mux_4_k_4_20260724T082431Z_05_5b94/mist_staggered_mux_4_k_4_20260724T082431Z_05_5b94/session.json
mist_formal_v1	perturbed_fullpath	staggered	4	4	mist_staggered_mux_4_k_4_20260724T082622Z_06_0639	PASS	perturbed_fullpath/staggered/mux_4/sessions_4/batches/mist_staggered_mux_4_k_4_20260724T082622Z_06_0639/mist_staggered_mux_4_k_4_20260724T082622Z_06_0639/session.json
mist_formal_v1	perturbed_fullpath	staggered	4	4	mist_staggered_mux_4_k_4_20260724T082820Z_07_7e7c	PASS	perturbed_fullpath/staggered/mux_4/sessions_4/batches/mist_staggered_mux_4_k_4_20260724T082820Z_07_7e7c/mist_staggered_mux_4_k_4_20260724T082820Z_07_7e7c/session.json
mist_formal_v1	perturbed_fullpath	staggered	4	4	mist_staggered_mux_4_k_4_20260724T083027Z_08_3067	PASS	perturbed_fullpath/staggered/mux_4/sessions_4/batches/mist_staggered_mux_4_k_4_20260724T083027Z_08_3067/mist_staggered_mux_4_k_4_20260724T083027Z_08_3067/session.json
mist_formal_v1	perturbed_fullpath	staggered	4	4	mist_staggered_mux_4_k_4_20260724T083216Z_09_7a12	PASS	perturbed_fullpath/staggered/mux_4/sessions_4/batches/mist_staggered_mux_4_k_4_20260724T083216Z_09_7a12/mist_staggered_mux_4_k_4_20260724T083216Z_09_7a12/session.json
mist_formal_v1	perturbed_fullpath	staggered	4	4	mist_staggered_mux_4_k_4_20260724T083430Z_10_6453	PASS	perturbed_fullpath/staggered/mux_4/sessions_4/batches/mist_staggered_mux_4_k_4_20260724T083430Z_10_6453/mist_staggered_mux_4_k_4_20260724T083430Z_10_6453/session.json
mist_formal_v1	perturbed_fullpath	staggered	8	8	mist_staggered_mux_8_k_8_20260724T104040Z_01_4a82	PASS	perturbed_fullpath/staggered/mux_8/sessions_8/batches/mist_staggered_mux_8_k_8_20260724T104040Z_01_4a82/mist_staggered_mux_8_k_8_20260724T104040Z_01_4a82/session.json
mist_formal_v1	perturbed_fullpath	staggered	8	8	mist_staggered_mux_8_k_8_20260724T104411Z_02_1774	PASS	perturbed_fullpath/staggered/mux_8/sessions_8/batches/mist_staggered_mux_8_k_8_20260724T104411Z_02_1774/mist_staggered_mux_8_k_8_20260724T104411Z_02_1774/session.json
